time(s),ch0(V),ch1(V),ch2(V),ch3(V)
3.0646,2.19268799,,,
3.0648,2.19268799,,,
3.065,2.19299316,,,
3.0652,2.19299316,,,
3.0654,2.19299316,,,
3.0656,2.19299316,,,
3.0658,2.19299316,,,
3.066,2.19299316,,,
3.0662,2.19268799,,,
3.0664,2.19299316,,,
3.0666,2.19268799,,,
3.0668,2.19299316,,,
3.067,2.19268799,,,
3.0672,2.19299316,,,
3.0674,2.19299316,,,
3.0676,2.19299316,,,
3.0678,2.19299316,,,
3.068,2.19268799,,,
3.0682,2.19299316,,,
3.0684,2.19299316,,,
3.0686,2.19299316,,,
3.0688,2.19299316,,,
3.069,2.19268799,,,
3.0692,2.19268799,,,
3.0694,2.19299316,,,
3.0696,2.19299316,,,
3.0698,2.19299316,,,
3.07,2.19299316,,,
3.0702,2.19299316,,,
3.0704,2.19268799,,,
3.0706,2.19268799,,,
3.0708,2.19299316,,,
3.071,2.19299316,,,
3.0712,2.19299316,,,
3.0714,2.19299316,,,
3.0716,2.19299316,,,
3.0718,2.19299316,,,
3.072,2.19299316,,,
3.0722,2.19268799,,,
3.0724,2.19299316,,,
3.0726,2.19268799,,,
3.0728,2.19299316,,,
3.073,2.19299316,,,
3.0732,2.19299316,,,
3.0734,2.19299316,,,
3.0736,2.19299316,,,
3.0738,2.19299316,,,
3.074,2.19299316,,,
3.0742,2.19299316,,,
3.0744,2.19299316,,,
3.0746,2.19299316,,,
3.0748,2.19299316,,,
3.075,2.19299316,,,
3.0752,2.19299316,,,
3.0754,2.19299316,,,
3.0756,2.19299316,,,
3.0758,2.19299316,,,
3.076,2.19268799,,,
3.0762,2.19299316,,,
3.0764,2.19299316,,,
3.0766,2.19299316,,,
3.0768,2.19299316,,,
3.077,2.19299316,,,
3.0772,2.19299316,,,
3.0774,2.19299316,,,
3.0776,2.19268799,,,
3.0778,2.19299316,,,
3.078,2.19299316,,,
3.0782,2.19299316,,,
3.0784,2.19299316,,,
3.0786,2.19268799,,,
3.0788,2.19299316,,,
3.079,2.19299316,,,
3.0792,2.19299316,,,
3.0794,2.19268799,,,
3.0796,2.19299316,,,
3.0798,2.19268799,,,
3.08,2.19299316,,,
3.0802,2.19299316,,,
3.0804,2.19299316,,,
3.0806,2.19299316,,,
3.0808,2.19299316,,,
3.081,2.19299316,,,
3.0812,2.19299316,,,
3.0814,2.19299316,,,
3.0816,2.19299316,,,
3.0818,2.19268799,,,
3.082,2.19299316,,,
3.0822,2.19299316,,,
3.0824,2.19299316,,,
3.0826,2.19299316,,,
3.0828,2.19299316,,,
3.083,2.19268799,,,
3.0832,2.19299316,,,
3.0834,2.19299316,,,
3.0836,2.19299316,,,
3.0838,2.19268799,,,
3.084,2.19299316,,,
3.0842,2.19299316,,,
3.0844,2.19268799,,,
3.0846,2.19299316,,,
3.0848,2.19299316,,,
3.085,2.19299316,,,
3.0852,2.19299316,,,
3.0854,2.19299316,,,
3.0856,2.19299316,,,
3.0858,2.19299316,,,
3.086,2.19299316,,,
3.0862,2.19299316,,,
3.0864,2.19299316,,,
3.0866,2.19299316,,,
3.0868,2.19299316,,,
3.087,2.19299316,,,
3.0872,2.19299316,,,
3.0874,2.19299316,,,
3.0876,2.19299316,,,
3.0878,2.19299316,,,
3.088,2.19299316,,,
3.0882,2.19268799,,,
3.0884,2.19299316,,,
3.0886,2.19268799,,,
3.0888,2.19299316,,,
3.089,2.19268799,,,
3.0892,2.19299316,,,
3.0894,2.19299316,,,
3.0896,2.19299316,,,
3.0898,2.19268799,,,
3.09,2.19268799,,,
3.0902,2.19299316,,,
3.0904,2.19299316,,,
3.0906,2.19299316,,,
3.0908,2.19268799,,,
3.091,2.19299316,,,
3.0912,2.19299316,,,
3.0914,2.19268799,,,
3.0916,2.19299316,,,
3.0918,2.19299316,,,
3.092,2.19299316,,,
3.0922,2.19299316,,,
3.0924,2.19299316,,,
3.0926,2.19299316,,,
3.0928,2.19299316,,,
3.093,2.19299316,,,
3.0932,2.19299316,,,
3.0934,2.19299316,,,
3.0936,2.19268799,,,
3.0938,2.19299316,,,
3.094,2.19299316,,,
3.0942,2.19299316,,,
3.0944,2.19299316,,,
3.0946,2.19299316,,,
3.0948,2.19299316,,,
3.095,2.19299316,,,
3.0952,2.19299316,,,
3.0954,2.19299316,,,
3.0956,2.19299316,,,
3.0958,2.19268799,,,
3.096,2.19299316,,,
3.0962,2.19268799,,,
3.0964,2.19299316,,,
3.0966,2.19299316,,,
3.0968,2.19299316,,,
3.097,2.19299316,,,
3.0972,2.19268799,,,
3.0974,2.19299316,,,
3.0976,2.19299316,,,
3.0978,2.19299316,,,
3.098,2.19299316,,,
3.0982,2.19268799,,,
3.0984,2.19299316,,,
3.0986,2.19299316,,,
3.0988,2.19299316,,,
3.099,2.19299316,,,
3.0992,2.19299316,,,
3.0994,2.19299316,,,
3.0996,2.19268799,,,
3.0998,2.19299316,,,
3.1,2.19268799,,,
3.1002,2.19299316,,,
3.1004,2.19268799,,,
3.1006,2.19299316,,,
3.1008,2.19299316,,,
3.101,2.19299316,,,
3.1012,2.19299316,,,
3.1014,2.19268799,,,
3.1016,2.19268799,,,
3.1018,2.19268799,,,
3.102,2.19299316,,,
3.1022,2.19299316,,,
3.1024,2.19299316,,,
3.1026,2.19299316,,,
3.1028,2.19299316,,,
3.103,2.19299316,,,
3.1032,2.19299316,,,
3.1034,2.19268799,,,
3.1036,2.19299316,,,
3.1038,2.19299316,,,
3.104,2.19299316,,,
3.1042,2.19268799,,,
3.1044,2.19299316,,,
3.1046,2.19268799,,,
3.1048,2.19299316,,,
3.105,2.19299316,,,
3.1052,2.19299316,,,
3.1054,2.19299316,,,
3.1056,2.19268799,,,
3.1058,2.19299316,,,
3.106,2.19299316,,,
3.1062,2.19299316,,,
3.1064,2.19299316,,,
3.1066,2.19299316,,,
3.1068,2.19299316,,,
3.107,2.19299316,,,
3.1072,2.19268799,,,
3.1074,2.19299316,,,
3.1076,2.19299316,,,
3.1078,2.19299316,,,
3.108,2.19299316,,,
3.1082,2.19299316,,,
3.1084,2.19299316,,,
3.1086,2.19299316,,,
3.1088,2.19299316,,,
3.109,2.19299316,,,
3.1092,2.19299316,,,
3.1094,2.19268799,,,
3.1096,2.19299316,,,
3.1098,2.19299316,,,
3.11,2.19299316,,,
3.1102,2.19299316,,,
3.1104,2.19299316,,,
3.1106,2.19299316,,,
3.1108,2.19268799,,,
3.111,2.19299316,,,
3.1112,2.19268799,,,
3.1114,2.19299316,,,
3.1116,2.19268799,,,
3.1118,2.19268799,,,
3.112,2.19268799,,,
3.1122,2.19299316,,,
3.1124,2.19299316,,,
3.1126,2.19299316,,,
3.1128,2.19299316,,,
3.113,2.19299316,,,
3.1132,2.19299316,,,
3.1134,2.19299316,,,
3.1136,2.19299316,,,
3.1138,2.19299316,,,
3.114,2.19329834,,,
3.1142,2.19268799,,,
3.1144,2.19268799,,,
3.1146,2.19268799,,,
3.1148,2.19299316,,,
3.115,2.19299316,,,
3.1152,2.19299316,,,
3.1154,2.19268799,,,
3.1156,2.19299316,,,
3.1158,2.19268799,,,
3.116,2.19268799,,,
3.1162,2.19299316,,,
3.1164,2.19268799,,,
3.1166,2.19299316,,,
3.1168,2.19268799,,,
3.117,2.19299316,,,
3.1172,2.19268799,,,
3.1174,2.19299316,,,
3.1176,2.19299316,,,
3.1178,2.19268799,,,
3.118,2.19299316,,,
3.1182,2.19268799,,,
3.1184,2.19268799,,,
3.1186,2.19299316,,,
3.1188,2.19299316,,,
3.119,2.19299316,,,
3.1192,2.19299316,,,
3.1194,2.19299316,,,
3.1196,2.19268799,,,
3.1198,2.19299316,,,
3.12,2.19268799,,,
3.1202,2.19268799,,,
3.1204,2.19299316,,,
3.1206,2.19268799,,,
3.1208,2.19299316,,,
3.121,2.19299316,,,
3.1212,2.19299316,,,
3.1214,2.19299316,,,
3.1216,2.19299316,,,
3.1218,2.19299316,,,
3.122,2.19268799,,,
3.1222,2.19268799,,,
3.1224,2.19299316,,,
3.1226,2.19299316,,,
3.1228,2.19299316,,,
3.123,2.19299316,,,
3.1232,2.19299316,,,
3.1234,2.19299316,,,
3.1236,2.19299316,,,
3.1238,2.19268799,,,
3.124,2.19299316,,,
3.1242,2.19299316,,,
3.1244,2.19299316,,,
3.1246,2.19299316,,,
3.1248,2.19268799,,,
3.125,2.19299316,,,
3.1252,2.19268799,,,
3.1254,2.19299316,,,
3.1256,2.19299316,,,
3.1258,2.19268799,,,
3.126,2.19299316,,,
3.1262,2.19268799,,,
3.1264,2.19299316,,,
3.1266,2.19268799,,,
3.1268,2.19299316,,,
3.127,2.19299316,,,
3.1272,2.19268799,,,
3.1274,2.19268799,,,
3.1276,2.19299316,,,
3.1278,2.19299316,,,
3.128,2.19299316,,,
3.1282,2.19299316,,,
3.1284,2.19299316,,,
3.1286,2.19268799,,,
3.1288,2.19268799,,,
3.129,2.19299316,,,
3.1292,2.19268799,,,
3.1294,2.19299316,,,
3.1296,2.19299316,,,
3.1298,2.19268799,,,
3.13,2.19299316,,,
3.1302,2.19268799,,,
3.1304,2.19299316,,,
3.1306,2.19268799,,,
3.1308,2.19268799,,,
3.131,2.19299316,,,
3.1312,2.19299316,,,
3.1314,2.19268799,,,
3.1316,2.19299316,,,
3.1318,2.19268799,,,
3.132,2.19299316,,,
3.1322,2.19299316,,,
3.1324,2.19299316,,,
3.1326,2.19299316,,,
3.1328,2.19299316,,,
3.133,2.19299316,,,
3.1332,2.19268799,,,
3.1334,2.19268799,,,
3.1336,2.19299316,,,
3.1338,2.19299316,,,
3.134,2.19299316,,,
3.1342,2.19299316,,,
3.1344,2.19268799,,,
3.1346,2.19299316,,,
3.1348,2.19268799,,,
3.135,2.19299316,,,
3.1352,2.19299316,,,
3.1354,2.19299316,,,
3.1356,2.19299316,,,
3.1358,2.19268799,,,
3.136,2.19268799,,,
3.1362,2.19299316,,,
3.1364,2.19299316,,,
3.1366,2.19299316,,,
3.1368,2.19299316,,,
3.137,2.19299316,,,
3.1372,2.19268799,,,
3.1374,2.19299316,,,
3.1376,2.19299316,,,
3.1378,2.19299316,,,
3.138,2.19299316,,,
3.1382,2.19268799,,,
3.1384,2.19299316,,,
3.1386,2.19299316,,,
3.1388,2.19299316,,,
3.139,2.19299316,,,
3.1392,2.19299316,,,
3.1394,2.19299316,,,
3.1396,2.19299316,,,
3.1398,2.19299316,,,
3.14,2.19299316,,,
3.1402,2.19299316,,,
3.1404,2.19299316,,,
3.1406,2.19268799,,,
3.1408,2.19299316,,,
3.141,2.19299316,,,
3.1412,2.19299316,,,
3.1414,2.19268799,,,
3.1416,2.19299316,,,
3.1418,2.19299316,,,
3.142,2.19299316,,,
3.1422,2.19299316,,,
3.1424,2.19299316,,,
3.1426,2.19299316,,,
3.1428,2.19299316,,,
3.143,2.19268799,,,
3.1432,2.19268799,,,
3.1434,2.19268799,,,
3.1436,2.19268799,,,
3.1438,2.19299316,,,
3.144,2.19299316,,,
3.1442,2.19268799,,,
3.1444,2.19299316,,,
3.1446,2.19299316,,,
3.1448,2.19268799,,,
3.145,2.19268799,,,
3.1452,2.19299316,,,
3.1454,2.19268799,,,
3.1456,2.19268799,,,
3.1458,2.19299316,,,
3.146,2.19299316,,,
3.1462,2.19299316,,,
3.1464,2.19299316,,,
3.1466,2.19299316,,,
3.1468,2.19268799,,,
3.147,2.19299316,,,
3.1472,2.19268799,,,
3.1474,2.19299316,,,
3.1476,2.19299316,,,
3.1478,2.19268799,,,
3.148,2.19299316,,,
3.1482,2.19268799,,,
3.1484,2.19268799,,,
3.1486,2.19299316,,,
3.1488,2.19268799,,,
3.149,2.19268799,,,
3.1492,2.19268799,,,
3.1494,2.19299316,,,
3.1496,2.19268799,,,
3.1498,2.19268799,,,
3.15,2.19299316,,,
3.1502,2.19268799,,,
3.1504,2.19268799,,,
3.1506,2.19299316,,,
3.1508,2.19299316,,,
3.151,2.19268799,,,
3.1512,2.19299316,,,
3.1514,2.19299316,,,
3.1516,2.19268799,,,
3.1518,2.19299316,,,
3.152,2.19299316,,,
3.1522,2.19299316,,,
3.1524,2.19299316,,,
3.1526,2.19299316,,,
3.1528,2.19299316,,,
3.153,2.19299316,,,
3.1532,2.19299316,,,
3.1534,2.19299316,,,
3.1536,2.19299316,,,
3.1538,2.19299316,,,
3.154,2.19299316,,,
3.1542,2.19299316,,,
3.1544,2.19299316,,,
3.1546,2.19299316,,,
3.1548,2.19299316,,,
3.155,2.19268799,,,
3.1552,2.19299316,,,
3.1554,2.19299316,,,
3.1556,2.19299316,,,
3.1558,2.19299316,,,
3.156,2.19299316,,,
3.1562,2.19299316,,,
3.1564,2.19299316,,,
3.1566,2.19299316,,,
3.1568,2.19299316,,,
3.157,2.19299316,,,
3.1572,2.19299316,,,
3.1574,2.19268799,,,
3.1576,2.19299316,,,
3.1578,2.19268799,,,
3.158,2.19268799,,,
3.1582,2.19299316,,,
3.1584,2.19299316,,,
3.1586,2.19299316,,,
3.1588,2.19299316,,,
3.159,2.19299316,,,
3.1592,2.19268799,,,
3.1594,2.19268799,,,
3.1596,2.19299316,,,
3.1598,2.19299316,,,
3.16,2.19299316,,,
3.1602,2.19268799,,,
3.1604,2.19299316,,,
3.1606,2.19299316,,,
3.1608,2.19299316,,,
3.161,2.19299316,,,
3.1612,2.19299316,,,
3.1614,2.19299316,,,
3.1616,2.19299316,,,
3.1618,2.19299316,,,
3.162,2.19299316,,,
3.1622,2.19299316,,,
3.1624,2.19268799,,,
3.1626,2.19299316,,,
3.1628,2.19299316,,,
3.163,2.19268799,,,
3.1632,2.19268799,,,
3.1634,2.19268799,,,
3.1636,2.19299316,,,
3.1638,2.19268799,,,
3.164,2.19268799,,,
3.1642,2.19268799,,,
3.1644,2.19299316,,,
3.1646,2.19299316,,,
3.1648,2.19299316,,,
3.165,2.19299316,,,
3.1652,2.19299316,,,
3.1654,2.19268799,,,
3.1656,2.19268799,,,
3.1658,2.19299316,,,
3.166,2.19299316,,,
3.1662,2.19299316,,,
3.1664,2.19299316,,,
3.1666,2.19299316,,,
3.1668,2.19268799,,,
3.167,2.19299316,,,
3.1672,2.19299316,,,
3.1674,2.19299316,,,
3.1676,2.19299316,,,
3.1678,2.19268799,,,
3.168,2.19268799,,,
3.1682,2.19299316,,,
3.1684,2.19299316,,,
3.1686,2.19299316,,,
3.1688,2.19299316,,,
3.169,2.19268799,,,
3.1692,2.19268799,,,
3.1694,2.19299316,,,
3.1696,2.19268799,,,
3.1698,2.19299316,,,
3.17,2.19299316,,,
3.1702,2.19299316,,,
3.1704,2.19299316,,,
3.1706,2.19299316,,,
3.1708,2.19268799,,,
3.171,2.19299316,,,
3.1712,2.19268799,,,
3.1714,2.19299316,,,
3.1716,2.19299316,,,
3.1718,2.19268799,,,
3.172,2.19268799,,,
3.1722,2.19299316,,,
3.1724,2.19299316,,,
3.1726,2.19299316,,,
3.1728,2.19299316,,,
3.173,2.19299316,,,
3.1732,2.19268799,,,
3.1734,2.19268799,,,
3.1736,2.19299316,,,
3.1738,2.19268799,,,
3.174,2.19299316,,,
3.1742,2.19299316,,,
3.1744,2.19299316,,,
3.1746,2.19299316,,,
3.1748,2.19299316,,,
3.175,2.19268799,,,
3.1752,2.19268799,,,
3.1754,2.19299316,,,
3.1756,2.19299316,,,
3.1758,2.19268799,,,
3.176,2.19268799,,,
3.1762,2.19299316,,,
3.1764,2.19299316,,,
3.1766,2.19268799,,,
3.1768,2.19299316,,,
3.177,2.19299316,,,
3.1772,2.19299316,,,
3.1774,2.19299316,,,
3.1776,2.19268799,,,
3.1778,2.19299316,,,
3.178,2.19299316,,,
3.1782,2.19299316,,,
3.1784,2.19299316,,,
3.1786,2.19299316,,,
3.1788,2.19268799,,,
3.179,2.19299316,,,
3.1792,2.19268799,,,
3.1794,2.19299316,,,
3.1796,2.19299316,,,
3.1798,2.19268799,,,
3.18,2.19268799,,,
3.1802,2.19268799,,,
3.1804,2.19299316,,,
3.1806,2.19299316,,,
3.1808,2.19268799,,,
3.181,2.19268799,,,
3.1812,2.19268799,,,
3.1814,2.19268799,,,
3.1816,2.19299316,,,
3.1818,2.19299316,,,
3.182,2.19299316,,,
3.1822,2.19299316,,,
3.1824,2.19299316,,,
3.1826,2.19299316,,,
3.1828,2.19268799,,,
3.183,2.19268799,,,
3.1832,2.19299316,,,
3.1834,2.19268799,,,
3.1836,2.19268799,,,
3.1838,2.19268799,,,
3.184,2.19299316,,,
3.1842,2.19299316,,,
3.1844,2.19299316,,,
3.1846,2.19268799,,,
3.1848,2.19299316,,,
3.185,2.19299316,,,
3.1852,2.19299316,,,
3.1854,2.19299316,,,
3.1856,2.19299316,,,
3.1858,2.19299316,,,
3.186,2.19268799,,,
3.1862,2.19268799,,,
3.1864,2.19299316,,,
3.1866,2.19299316,,,
3.1868,2.19268799,,,
3.187,2.19299316,,,
3.1872,2.19299316,,,
3.1874,2.19299316,,,
3.1876,2.19299316,,,
3.1878,2.19299316,,,
3.188,2.19299316,,,
3.1882,2.19299316,,,
3.1884,2.19299316,,,
3.1886,2.19299316,,,
3.1888,2.19299316,,,
3.189,2.19299316,,,
3.1892,2.19268799,,,
3.1894,2.19299316,,,
3.1896,2.19299316,,,
3.1898,2.19299316,,,
3.19,2.19299316,,,
3.1902,2.19299316,,,
3.1904,2.19268799,,,
3.1906,2.19299316,,,
3.1908,2.19299316,,,
3.191,2.19299316,,,
3.1912,2.19299316,,,
3.1914,2.19268799,,,
3.1916,2.19268799,,,
3.1918,2.19299316,,,
3.192,2.19299316,,,
3.1922,2.19299316,,,
3.1924,2.19299316,,,
3.1926,2.19299316,,,
3.1928,2.19299316,,,
3.193,2.19268799,,,
3.1932,2.19268799,,,
3.1934,2.19268799,,,
3.1936,2.19299316,,,
3.1938,2.19268799,,,
3.194,2.19299316,,,
3.1942,2.19299316,,,
3.1944,2.19299316,,,
3.1946,2.19268799,,,
3.1948,2.19299316,,,
3.195,2.19299316,,,
3.1952,2.19299316,,,
3.1954,2.19299316,,,
3.1956,2.19268799,,,
3.1958,2.19299316,,,
3.196,2.19299316,,,
3.1962,2.19299316,,,
3.1964,2.19299316,,,
3.1966,2.19268799,,,
3.1968,2.19299316,,,
3.197,2.19299316,,,
3.1972,2.19299316,,,
3.1974,2.19299316,,,
3.1976,2.19299316,,,
3.1978,2.19268799,,,
3.198,2.19268799,,,
3.1982,2.19299316,,,
3.1984,2.19268799,,,
3.1986,2.19299316,,,
3.1988,2.19299316,,,
3.199,2.19268799,,,
3.1992,2.19299316,,,
3.1994,2.19299316,,,
3.1996,2.19299316,,,
3.1998,2.19268799,,,
3.2,2.19299316,,,
3.2002,2.19299316,,,
3.2004,2.19299316,,,
3.2006,2.19299316,,,
3.2008,2.19268799,,,
3.201,2.19268799,,,
3.2012,2.19268799,,,
3.2014,2.19299316,,,
3.2016,2.19299316,,,
3.2018,2.19299316,,,
3.202,2.19299316,,,
3.2022,2.19299316,,,
3.2024,2.19268799,,,
3.2026,2.19299316,,,
3.2028,2.19299316,,,
3.203,2.19299316,,,
3.2032,2.19268799,,,
3.2034,2.19299316,,,
3.2036,2.19299316,,,
3.2038,2.19268799,,,
3.204,2.19299316,,,
3.2042,2.19299316,,,
3.2044,2.19299316,,,
3.2046,2.19299316,,,
3.2048,2.19299316,,,
3.205,2.19299316,,,
3.2052,2.19299316,,,
3.2054,2.19299316,,,
3.2056,2.19299316,,,
3.2058,2.19299316,,,
3.206,2.19299316,,,
3.2062,2.19299316,,,
3.2064,2.19299316,,,
3.2066,2.19299316,,,
3.2068,2.19299316,,,
3.207,2.19299316,,,
3.2072,2.19299316,,,
3.2074,2.19299316,,,
3.2076,2.19299316,,,
3.2078,2.19268799,,,
3.208,2.19299316,,,
3.2082,2.19268799,,,
3.2084,2.19299316,,,
3.2086,2.19299316,,,
3.2088,2.19268799,,,
3.209,2.19299316,,,
3.2092,2.19268799,,,
3.2094,2.19268799,,,
3.2096,2.19299316,,,
3.2098,2.19299316,,,
3.21,2.19299316,,,
3.2102,2.19299316,,,
3.2104,2.19299316,,,
3.2106,2.19299316,,,
3.2108,2.19268799,,,
3.211,2.19299316,,,
3.2112,2.19299316,,,
3.2114,2.19299316,,,
3.2116,2.19299316,,,
3.2118,2.19299316,,,
3.212,2.19268799,,,
3.2122,2.19268799,,,
3.2124,2.19299316,,,
3.2126,2.19299316,,,
3.2128,2.19299316,,,
3.213,2.19299316,,,
3.2132,2.19268799,,,
3.2134,2.19268799,,,
3.2136,2.19299316,,,
3.2138,2.19268799,,,
3.214,2.19299316,,,
3.2142,2.19299316,,,
3.2144,2.19299316,,,
3.2146,2.19268799,,,
3.2148,2.19268799,,,
3.215,2.19299316,,,
3.2152,2.19299316,,,
3.2154,2.19268799,,,
3.2156,2.19299316,,,
3.2158,2.19299316,,,
3.216,2.19268799,,,
3.2162,2.19299316,,,
3.2164,2.19299316,,,
3.2166,2.19268799,,,
3.2168,2.19299316,,,
3.217,2.19299316,,,
3.2172,2.19299316,,,
3.2174,2.19299316,,,
3.2176,2.19299316,,,
3.2178,2.19299316,,,
3.218,2.19299316,,,
3.2182,2.19299316,,,
3.2184,2.19299316,,,
3.2186,2.19299316,,,
3.2188,2.19268799,,,
3.219,2.19268799,,,
3.2192,2.19268799,,,
3.2194,2.19299316,,,
3.2196,2.19299316,,,
3.2198,2.19299316,,,
3.22,2.19299316,,,
3.2202,2.19268799,,,
3.2204,2.19299316,,,
3.2206,2.19299316,,,
3.2208,2.19299316,,,
3.221,2.19268799,,,
3.2212,2.19299316,,,
3.2214,2.19268799,,,
3.2216,2.19299316,,,
3.2218,2.19268799,,,
3.222,2.19268799,,,
3.2222,2.19299316,,,
3.2224,2.19268799,,,
3.2226,2.19299316,,,
3.2228,2.19299316,,,
3.223,2.19299316,,,
3.2232,2.19268799,,,
3.2234,2.19299316,,,
3.2236,2.19299316,,,
3.2238,2.19299316,,,
3.224,2.19268799,,,
3.2242,2.19299316,,,
3.2244,2.19299316,,,
3.2246,2.19268799,,,
3.2248,2.19299316,,,
3.225,2.19299316,,,
3.2252,2.19299316,,,
3.2254,2.19299316,,,
3.2256,2.19299316,,,
3.2258,2.19268799,,,
3.226,2.19299316,,,
3.2262,2.19268799,,,
3.2264,2.19268799,,,
3.2266,2.19299316,,,
3.2268,2.19299316,,,
3.227,2.19299316,,,
3.2272,2.19299316,,,
3.2274,2.19299316,,,
3.2276,2.19299316,,,
3.2278,2.19299316,,,
3.228,2.19299316,,,
3.2282,2.19299316,,,
3.2284,2.19299316,,,
3.2286,2.19268799,,,
3.2288,2.19268799,,,
3.229,2.19299316,,,
3.2292,2.19299316,,,
3.2294,2.19268799,,,
3.2296,2.19299316,,,
3.2298,2.19299316,,,
3.23,2.19299316,,,
3.2302,2.19268799,,,
3.2304,2.19299316,,,
3.2306,2.19268799,,,
3.2308,2.19299316,,,
3.231,2.19268799,,,
3.2312,2.19299316,,,
3.2314,2.19299316,,,
3.2316,2.19299316,,,
3.2318,2.19299316,,,
3.232,2.19299316,,,
3.2322,2.19299316,,,
3.2324,2.19329834,,,
3.2326,2.19299316,,,
3.2328,2.19268799,,,
3.233,2.19299316,,,
3.2332,2.19268799,,,
3.2334,2.19268799,,,
3.2336,2.19299316,,,
3.2338,2.19299316,,,
3.234,2.19299316,,,
3.2342,2.19299316,,,
3.2344,2.19299316,,,
3.2346,2.19299316,,,
3.2348,2.19299316,,,
3.235,2.19299316,,,
3.2352,2.19299316,,,
3.2354,2.19268799,,,
3.2356,2.19268799,,,
3.2358,2.19299316,,,
3.236,2.19299316,,,
3.2362,2.19299316,,,
3.2364,2.19268799,,,
3.2366,2.19299316,,,
3.2368,2.19299316,,,
3.237,2.19299316,,,
3.2372,2.19299316,,,
3.2374,2.19268799,,,
3.2376,2.19299316,,,
3.2378,2.19299316,,,
3.238,2.19299316,,,
3.2382,2.19299316,,,
3.2384,2.19299316,,,
3.2386,2.19299316,,,
3.2388,2.19268799,,,
3.239,2.19268799,,,
3.2392,2.19268799,,,
3.2394,2.19299316,,,
3.2396,2.19299316,,,
3.2398,2.19268799,,,
3.24,2.19299316,,,
3.2402,2.19299316,,,
3.2404,2.19299316,,,
3.2406,2.19268799,,,
3.2408,2.19299316,,,
3.241,2.19299316,,,
3.2412,2.19268799,,,
3.2414,2.19268799,,,
3.2416,2.19299316,,,
3.2418,2.19299316,,,
3.242,2.19299316,,,
3.2422,2.19299316,,,
3.2424,2.19299316,,,
3.2426,2.19299316,,,
3.2428,2.19299316,,,
3.243,2.19268799,,,
3.2432,2.19299316,,,
3.2434,2.19299316,,,
3.2436,2.19299316,,,
3.2438,2.19299316,,,
3.244,2.19299316,,,
3.2442,2.19268799,,,
3.2444,2.19299316,,,
3.2446,2.19268799,,,
3.2448,2.19299316,,,
3.245,2.19299316,,,
3.2452,2.19299316,,,
3.2454,2.19299316,,,
3.2456,2.19268799,,,
3.2458,2.19299316,,,
3.246,2.19268799,,,
3.2462,2.19299316,,,
3.2464,2.19299316,,,
3.2466,2.19299316,,,
3.2468,2.19299316,,,
3.247,2.19268799,,,
3.2472,2.19299316,,,
3.2474,2.19299316,,,
3.2476,2.19299316,,,
3.2478,2.19299316,,,
3.248,2.19299316,,,
3.2482,2.19268799,,,
3.2484,2.19299316,,,
3.2486,2.19299316,,,
3.2488,2.19299316,,,
3.249,2.19299316,,,
3.2492,2.19299316,,,
3.2494,2.19299316,,,
3.2496,2.19299316,,,
3.2498,2.19299316,,,
3.25,2.19268799,,,
3.2502,2.19299316,,,
3.2504,2.19268799,,,
3.2506,2.19299316,,,
3.2508,2.19299316,,,
3.251,2.19299316,,,
3.2512,2.19268799,,,
3.2514,2.19299316,,,
3.2516,2.19268799,,,
3.2518,2.19299316,,,
3.252,2.19299316,,,
3.2522,2.19299316,,,
3.2524,2.19268799,,,
3.2526,2.19299316,,,
3.2528,2.19299316,,,
3.253,2.19299316,,,
3.2532,2.19299316,,,
3.2534,2.19299316,,,
3.2536,2.19299316,,,
3.2538,2.19268799,,,
3.254,2.19299316,,,
3.2542,2.19299316,,,
3.2544,2.19268799,,,
3.2546,2.19299316,,,
3.2548,2.19299316,,,
3.255,2.19268799,,,
3.2552,2.19268799,,,
3.2554,2.19299316,,,
3.2556,2.19299316,,,
3.2558,2.19299316,,,
3.256,2.19268799,,,
3.2562,2.19299316,,,
3.2564,2.19299316,,,
3.2566,2.19299316,,,
3.2568,2.19299316,,,
3.257,2.19299316,,,
3.2572,2.19299316,,,
3.2574,2.19268799,,,
3.2576,2.19299316,,,
3.2578,2.19299316,,,
3.258,2.19299316,,,
3.2582,2.19299316,,,
3.2584,2.19299316,,,
3.2586,2.19268799,,,
3.2588,2.19299316,,,
3.259,2.19299316,,,
3.2592,2.19268799,,,
3.2594,2.19299316,,,
3.2596,2.19299316,,,
3.2598,2.19299316,,,
3.26,2.19268799,,,
3.2602,2.19268799,,,
3.2604,2.19268799,,,
3.2606,2.19268799,,,
3.2608,2.19299316,,,
3.261,2.19268799,,,
3.2612,2.19299316,,,
3.2614,2.19299316,,,
3.2616,2.19299316,,,
3.2618,2.19268799,,,
3.262,2.19299316,,,
3.2622,2.19299316,,,
3.2624,2.19299316,,,
3.2626,2.19299316,,,
3.2628,2.19299316,,,
3.263,2.19268799,,,
3.2632,2.19268799,,,
3.2634,2.19299316,,,
3.2636,2.19299316,,,
3.2638,2.19299316,,,
3.264,2.19299316,,,
3.2642,2.19268799,,,
3.2644,2.19299316,,,
3.2646,2.19299316,,,
3.2648,2.19299316,,,
3.265,2.19299316,,,
3.2652,2.19299316,,,
3.2654,2.19299316,,,
3.2656,2.19299316,,,
3.2658,2.19299316,,,
3.266,2.19268799,,,
3.2662,2.19299316,,,
3.2664,2.19268799,,,
3.2666,2.19299316,,,
3.2668,2.19299316,,,
